time_step,hour,soc_kwh,soc_pct,p_ch_kw,p_dis_kw,p_total_ch_kw,p_total_dis_kw,p_afrr_pos_e_kw,p_afrr_neg_e_kw,y_ch,y_dis,y_total_ch,y_total_dis,c_fcr_mw,c_afrr_pos_mw,c_afrr_neg_mw,y_fcr,y_afrr_pos,y_afrr_neg,price_da_eur_mwh,price_fcr_eur_mw,price_afrr_cap_pos_eur_mw,price_afrr_cap_neg_eur_mw,price_afrr_energy_pos_eur_mwh,price_afrr_energy_neg_eur_mwh,cst8_discharge_sum,cst8_charge_sum,revenue_da_eur,revenue_afrr_energy_eur,revenue_as_capacity_eur
90,22.5000,817.9053,18.2895,0.0000,0.0000,0.0000,2073.8900,2073.8900,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,34.0100,79.9600,8.5100,9.8100,65.0200,3.9600,1.0000,0.0000,0.0000,33.7111,0.0000
91,22.7500,1348.9553,30.1645,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,34.0100,79.9600,8.5100,9.8100,52.1100,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
92,23.0000,1880.0053,42.0395,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,26.0700,79.9600,8.5100,9.8100,67.7000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
93,23.2500,2411.0553,53.9145,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,26.0700,79.9600,8.5100,9.8100,52.5600,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
94,23.5000,1822.6342,40.7566,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,26.0700,79.9600,8.5100,9.8100,431.0000,0.0000,1.0000,0.0000,0.0000,240.9290,0.0000
95,23.7500,1234.2132,27.5987,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,26.0700,79.9600,8.5100,9.8100,457.0000,0.0000,1.0000,0.0000,0.0000,255.4630,0.0000
96,24.0000,645.7921,14.4408,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,22.2400,94.0000,5.1900,20.6300,539.0000,0.0000,1.0000,0.0000,0.0000,301.3010,0.0000
97,24.2500,1176.8421,26.3158,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,22.2400,94.0000,5.1900,20.6300,33.1300,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
98,24.5000,588.4211,13.1579,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,22.2400,94.0000,5.1900,20.6300,537.0000,0.0000,1.0000,0.0000,0.0000,300.1830,0.0000
99,24.7500,0.0000,0.0000,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,22.2400,94.0000,5.1900,20.6300,458.0000,0.0000,1.0000,0.0000,0.0000,256.0220,0.0000
100,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,14.0000,94.0000,5.1900,20.6300,21.8800,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
101,25.2500,57.3711,1.2829,0.0000,0.0000,241.5623,0.0000,0.0000,241.5623,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,14.0000,94.0000,5.1900,20.6300,20.9100,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
102,25.5000,588.4211,13.1579,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,14.0000,94.0000,5.1900,20.6300,20.9800,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
103,25.7500,0.0000,0.0000,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,14.0000,94.0000,5.1900,20.6300,550.0000,0.0000,1.0000,0.0000,0.0000,307.4500,0.0000
104,26.0000,229.4842,5.1316,0.0000,0.0000,966.2493,0.0000,0.0000,966.2493,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,11.3200,94.0000,5.1900,20.6300,17.3200,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
105,26.2500,760.5342,17.0066,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,11.3200,94.0000,5.1900,20.6300,16.9000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
106,26.5000,1291.5842,28.8816,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,11.3200,94.0000,5.1900,20.6300,17.8000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
107,26.7500,1822.6342,40.7566,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,11.3200,94.0000,5.1900,20.6300,16.9000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
108,27.0000,2353.6842,52.6316,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,9.6600,94.0000,5.1900,20.6300,14.4000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
109,27.2500,1765.2632,39.4737,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,9.6600,94.0000,5.1900,20.6300,549.0000,0.0000,1.0000,0.0000,0.0000,306.8910,0.0000
110,27.5000,1176.8421,26.3158,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,9.6600,94.0000,5.1900,20.6300,467.0000,0.0000,1.0000,0.0000,0.0000,261.0530,0.0000
111,27.7500,588.4211,13.1579,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,9.6600,94.0000,5.1900,20.6300,483.0000,0.0000,1.0000,0.0000,0.0000,269.9970,0.0000
112,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,10.0100,98.0000,5.6400,19.3200,474.0000,0.0000,1.0000,0.0000,0.0000,264.9660,0.0000
113,28.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,10.0100,98.0000,5.6400,19.3200,14.9000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
114,28.5000,78.7013,1.7599,0.0000,0.0000,331.3740,0.0000,0.0000,331.3740,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,10.0100,98.0000,5.6400,19.3200,14.9000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
115,28.7500,609.7513,13.6349,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,10.0100,98.0000,5.6400,19.3200,14.9000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
116,29.0000,21.3303,0.4770,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,11.3600,98.0000,5.6400,19.3200,446.0000,0.0000,1.0000,0.0000,0.0000,249.3140,0.0000
117,29.2500,552.3803,12.3520,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,11.3600,98.0000,5.6400,19.3200,16.9500,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
118,29.5000,172.1132,3.8487,0.0000,0.0000,0.0000,1445.0150,1445.0150,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,11.3600,98.0000,5.6400,19.3200,16.9200,1.3700,1.0000,0.0000,0.0000,6.1124,0.0000
119,29.7500,172.1132,3.8487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,11.3600,98.0000,5.6400,19.3200,16.9100,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
120,30.0000,703.1632,15.7237,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,19.8900,98.0000,5.6400,19.3200,29.6000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
121,30.2500,114.7421,2.5658,0.0000,0.0000,-0.0000,2236.0000,2236.0000,-0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,19.8900,98.0000,5.6400,19.3200,586.0000,0.0000,1.0000,0.0000,0.0000,327.5740,0.0000
122,30.5000,645.7921,14.4408,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,19.8900,98.0000,5.6400,19.3200,29.9400,5.1800,0.0000,1.0000,0.0000,2.8956,0.0000
123,30.7500,1176.8421,26.3158,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,19.8900,98.0000,5.6400,19.3200,29.7800,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
124,31.0000,588.4211,13.1579,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,40.5600,98.0000,5.6400,19.3200,407.0000,0.0000,1.0000,0.0000,0.0000,227.5130,0.0000
125,31.2500,0.0000,0.0000,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,40.5600,98.0000,5.6400,19.3200,463.0000,10.9600,1.0000,0.0000,0.0000,258.8170,0.0000
126,31.5000,114.7421,2.5658,0.0000,0.0000,483.1247,0.0000,0.0000,483.1247,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,40.5600,98.0000,5.6400,19.3200,60.4000,9.6700,0.0000,1.0000,0.0000,1.1680,0.0000
127,31.7500,645.7921,14.4408,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,40.5600,98.0000,5.6400,19.3200,60.7900,29.9200,0.0000,1.0000,0.0000,16.7253,0.0000
128,32.0000,57.3711,1.2829,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3600,67.0300,9.0300,11.3700,485.0000,8.9800,1.0000,0.0000,0.0000,271.1150,0.0000
129,32.2500,588.4211,13.1579,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3600,67.0300,9.0300,11.3700,72.1000,34.2800,0.0000,1.0000,0.0000,19.1625,0.0000
130,32.5000,0.0000,0.0000,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3600,67.0300,9.0300,11.3700,73.3700,33.9200,1.0000,0.0000,0.0000,41.0138,0.0000
131,32.7500,531.0500,11.8750,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3600,67.0300,9.0300,11.3700,72.5900,37.9900,0.0000,1.0000,0.0000,21.2364,0.0000
132,33.0000,1062.1000,23.7500,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8100,67.0300,9.0300,11.3700,78.1800,43.2000,0.0000,1.0000,0.0000,24.1488,0.0000
133,33.2500,473.6789,10.5921,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8100,67.0300,9.0300,11.3700,78.9100,43.3400,1.0000,0.0000,0.0000,44.1107,0.0000
134,33.5000,1004.7289,22.4671,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8100,67.0300,9.0300,11.3700,77.9500,42.9400,0.0000,1.0000,0.0000,24.0035,0.0000
135,33.7500,416.3079,9.3092,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8100,67.0300,9.0300,11.3700,81.4500,41.8700,1.0000,0.0000,0.0000,45.5306,0.0000
136,34.0000,947.3579,21.1842,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8900,67.0300,9.0300,11.3700,78.2000,45.4500,0.0000,1.0000,0.0000,25.4066,0.0000
137,34.2500,358.9368,8.0263,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8900,67.0300,9.0300,11.3700,77.5700,42.1400,1.0000,0.0000,0.0000,43.3616,0.0000
138,34.5000,889.9868,19.9013,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8900,67.0300,9.0300,11.3700,77.6000,43.2800,0.0000,1.0000,0.0000,24.1935,0.0000
139,34.7500,1421.0368,31.7763,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8900,67.0300,9.0300,11.3700,77.3000,36.3400,0.0000,1.0000,0.0000,20.3141,0.0000
140,35.0000,832.6158,18.6184,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.8700,67.0300,9.0300,11.3700,84.3400,45.0900,1.0000,0.0000,0.0000,47.1461,0.0000
141,35.2500,1363.6658,30.4934,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.8700,67.0300,9.0300,11.3700,83.9800,52.1300,0.0000,1.0000,0.0000,29.1407,0.0000
142,35.5000,1894.7158,42.3684,0.0000,0.0000,2236.0000,0.0000,0.0000,2236.0000,0,0,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.8700,67.0300,9.0300,11.3700,83.7300,52.1200,0.0000,1.0000,0.0000,29.1351,0.0000
143,35.7500,1306.2947,29.2105,0.0000,0.0000,0.0000,2236.0000,2236.0000,0.0000,0,0,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.8700,67.0300,9.0300,11.3700,83.5000,51.0900,1.0000,0.0000,0.0000,46.6765,0.0000
